Time,Freq_T,Freq_M,Temp_C,Uncomp_thick_nm,Comp_thick_nm
1768498612,5983549.35546875,6570442.982421875,121118.4580311547,-398.17606806367775,-87963310.9890384
1768498612,5983549.3916015625,6570442.9853515625,121118.45763322683,-397.9381142381417,-87963309.88346048
1768498612,5983549.4306640625,6570442.9853515625,121118.45718972987,-397.9381142381417,-87963308.91647959
1768498612,5983549.453125,6570442.986328125,121118.45693882168,-397.85879629629636,-87963308.29009268
1768498612,5983549.4541015625,6570442.9765625,121118.45688671074,-398.6519757147498,-87963308.96965174
1768498612,5983549.439453125,6570442.9248046875,121118.45683559767,-402.85582663255366,-87963313.062058
1768498612,5983549.4130859375,6570442.859375,121118.45686010065,-408.1701287361924,-87963318.4297853
1768498612,5983549.412109375,6570442.8369140625,121118.45677683441,-409.99444139863556,-87963320.072548
1768498613,5983549.4169921875,6570442.8076171875,121118.45659832685,-412.3739796539962,-87963322.06287637
1768498613,5983549.416015625,6570442.857421875,121118.45681863386,-408.3287646198831,-87963318.49800888
1768498613,5983549.4189453125,6570442.869140625,121118.45683459962,-407.3769493177388,-87963317.5810046
1768498613,5983549.423828125,6570442.9169921875,121118.45698017765,-403.4903701673164,-87963314.01183724
1768498613,5983549.435546875,6570442.9873046875,121118.45714249763,-397.779478354451,-87963308.65486063
1768498613,5983549.4404296875,6570443.0615234375,121118.45739883877,-391.75131477420405,-87963303.18561178
1768498613,5983549.416015625,6570443.1044921875,121118.45785652749,-388.26132533300853,-87963300.69354632
1768498613,5983549.4189453125,6570443.2109375,121118.45827042106,-379.6156696718649,-87963292.95032565
1768498613,5983549.41015625,6570443.2470703125,121118.4585219946,-376.6809058235867,-87963290.56408149
1768498614,5983549.41015625,6570443.3359375,121118.45889530824,-369.4629731156595,-87963284.16010511
1768498614,5983549.419921875,6570443.3974609375,121118.45904288189,-364.4659427794022,-87963279.48483774
