Time,Freq_T,Freq_M,Temp_C,Uncomp_thick_nm,Comp_thick_nm
1773136234,6570051.349609375,5985190.0439453125,56.19969280052878,3.050917107868458,-4.418465898054962
1773136235,6570050.4833984375,5985190.0439453125,56.207030860024865,3.050917107868458,-4.41879137858299
1773136235,6570049.9345703125,5985190.0986328125,56.212189624565994,3.056148158909168,-4.413788863579731
1773136235,6570049.5947265625,5985190.1142578125,56.215214451744885,3.0576427449207992,-4.412428170924302
1773136235,6570048.5458984375,5985190.1630859375,56.22455616631436,3.062313326207148,-4.408170594249503
1773136236,6570047.87109375,5985190.193359375,56.23055655559479,3.0652090866046833,-4.4055397138818435
1773136236,6570047.0537109375,5985190.22265625,56.23775679996424,3.0680114353764925,-4.403054796397784
1773136236,6570046.2587890625,5985190.2890625,56.245112953597186,3.074363425925926,-4.397026643224667
1773136237,6570045.0751953125,5985190.2861328125,56.2551191639314,3.0740831910487456,-4.397746619884552
1773136237,6570044.73828125,5985190.3603515625,56.25866673754622,3.0811824746039953,-4.390803031357912
1773136237,6570044.1767578125,5985190.3984375,56.26378234269813,3.0848255280073467,-4.387384297036514
1773136237,6570042.767578125,5985190.41015625,56.275840704589086,3.08594646751607,-4.386791212986628
1773136238,6570042.494140625,5985190.4580078125,56.27860536656664,3.090523637176691,-4.382334887847959
1773136238,6570041.6064453125,5985190.4833984375,56.28637054920496,3.092952339445593,-4.3802452484327965
1773136238,6570040.32421875,5985190.537109375,56.297747206970456,3.098089978860575,-4.375603415837076
1773136238,6570039.7490234375,5985190.5869140625,56.30309088782702,3.102853971772651,-4.371071916798687
1773136239,6570039.623046875,5985190.58203125,56.3041141247743,3.102386913644016,-4.371583465723443
1773136239,6570038.830078125,5985190.6201171875,56.3111967655574,3.1060299670473683,-4.368248118529315
1773136239,6570037.6220703125,5985190.6494140625,56.321720080500725,3.1088323158191766,-4.365902149333307
1773136239,6570037.0693359375,5985190.6708984375,56.326610966295505,3.1108873715851706,-4.36405887519732
1773136240,6570036.6845703125,5985190.740234375,56.33052277834838,3.1175195970117846,-4.357595886287897
1773136240,6570035.2802734375,5985190.7470703125,56.342505741514785,3.1181734783918738,-4.357459593860318
