Timestamp(ms) PLC_PRG.EvaporatorSystem.PowerSupply.current_reading_out PLC_PRG.EvaporatorSystem.PowerSupply.voltage_setpoint_out PLC_PRG.EvaporatorSystem.PowerSupply.voltage_reading_out GVL_OPCUA.out.deposited_thickness GVL_QCM.READ.CompensatedThickness GVL_QCM.READ.UncompensatedThickness GVL_QCM.READ.Temperature 
39649 0 0 0 0.095455296337604523 0.054396785795688629 0.081678390502929688 23.043113708496094
40639 0 0 0 0.095455296337604523 0.054102946072816849 0.081417441368103027 23.043167114257813
41631 0 0 0 0.095455296337604523 0.054466556757688522 0.081808865070343018 23.043210983276367
42624 0 0 0 0.095455296337604523 0.054309573024511337 0.081678390502929688 23.043252944946289
43619 0 0 0 0.095455296337604523 0.053888943046331406 0.0812869593501091 23.043298721313477
44614 0 0 0 0.095455296337604523 0.053621940314769745 0.08102601021528244 23.043302536010742
45603 0 0 0 0.095455296337604523 0.05411234125494957 0.081547915935516357 23.043357849121094
46598 0 0 0 0.095455296337604523 0.05421900749206543 0.081678390502929688 23.04339599609375
47587 0 0 0 0.095455296337604523 0.054329030215740204 0.081808865070343018 23.043428421020508
48578 0 0 0 0.095455296337604523 0.053778253495693207 0.081547915935516357 23.043485641479492
49565 0 0 0 0.095455296337604523 0.054642327129840851 0.0822002962231636 23.043550491333008
50551 0 0 0 0.095455296337604523 0.054125089198350906 0.081678390502929688 23.043544769287109
51548 0 0 0 0.095455296337604523 0.0548623725771904 0.082461252808570862 23.043615341186523
52538 0 0 0 0.095455296337604523 0.055613070726394653 0.083244107663631439 23.043666839599609
53535 0 0 0 0.095455296337604523 0.054675202816724777 0.082330770790576935 23.043704986572266
54527 0 0 0 0.095455296337604523 0.054538343101739883 0.0822002962231636 23.043716430664063
55517 0 0 0 0.095455296337604523 0.05527227371931076 0.082983158528804779 23.043792724609375
56508 0 0 0 0.095455296337604523 0.055896177887916565 0.083635538816452026 23.043838500976563
57499 0 0 0 0.095455296337604523 0.05497843399643898 0.082722201943397522 23.043846130371094
58491 0 0 0 0.095455296337604523 0.05445784330368042 0.0822002962231636 23.04387092590332
59481 0 0 0 0.095455296337604523 0.055061623454093933 0.082852683961391449 23.043920516967773
60471 0 0 0 0.095455296337604523 0.055435296148061752 0.083244107663631439 23.043947219848633
61464 0 0 0 0.095455296337604523 0.0548945777118206 0.082722201943397522 23.043977737426758
62455 0 0 0 0.095455296337604523 0.054220359772443771 0.082069821655750275 23.044012069702148
63443 0 0 0 0.095455296337604523 0.05471411719918251 0.082591727375984192 23.044055938720703
64436 0 0 0 0.095455296337604523 0.05507437139749527 0.082983158528804779 23.044105529785156
65424 0 0 0 0.095455296337604523 0.054793953895568848 0.082722201943397522 23.044136047363281
66417 0 0 0 0.095455296337604523 0.055024061352014542 0.082983158528804779 23.044185638427734
67411 0 0 0 0.095455296337604523 0.056302059441804886 0.084287926554679871 23.044227600097656
68405 0 0 0 0.095455296337604523 0.055894844233989716 0.083896495401859283 23.044252395629883
69401 0 0 0 0.095455296337604523 0.055837821215391159 0.083896495401859283 23.044343948364258
70395 0 0 0 0.095455296337604523 0.0555708184838295 0.083635538816452026 23.044353485107422
71384 0 0 0 0.095455296337604523 0.054659783840179443 0.082722201943397522 23.044349670410156
72374 0 0 0 0.095455296337604523 0.055009976029396057 0.083113633096218109 23.044414520263672
73361 0 0 0 0.095455296337604523 0.054989852011203766 0.083113633096218109 23.04444694519043
74358 0 0 0 0.095455296337604523 0.054846286773681641 0.082983158528804779 23.044490814208984
75353 0 0 0 0.095455296337604523 0.055473547428846359 0.083635538816452026 23.044506072998047
76346 0 0 0 0.095455296337604523 0.055196482688188553 0.083374589681625366 23.044532775878906
77333 0 0 0 0.095455296337604523 0.056584503501653671 0.084809832274913788 23.044607162475586
78320 0 0 0 0.095455296337604523 0.0559237003326416 0.084157444536685944 23.044620513916016
79311 0 0 0 0.095455296337604523 0.05602366104722023 0.084287926554679871 23.044668197631836
80302 0 0 0 0.095455296337604523 0.054872456938028336 0.083766020834445953 23.044651031494141
81297 0 0 0 0.095455296337604523 0.055129397660493851 0.083374589681625366 23.044637680053711
82290 0 0 0 0.095455296337604523 0.054832205176353455 0.083113633096218109 23.044694900512695
83286 0 0 0 0.095455296337604523 0.054074797779321671 0.082330770790576935 23.044654846191406
84276 0 0 0 0.095455296337604523 0.054338447749614716 0.082591727375984192 23.044651031494141
85266 0 0 0 0.095455296337604523 0.054198238998651505 0.082461252808570862 23.044666290283203
86256 0 0 0 0.095455296337604523 0.054171405732631683 0.082461252808570862 23.044708251953125
87249 0 0 0 0.095455296337604523 0.053140286356210709 0.081417441368103027 23.044689178466797
88240 0 0 0 0.095455296337604523 0.053754128515720367 0.082069821655750275 23.044750213623047
89229 0 0 0 0.095455296337604523 0.053737357258796692 0.082069821655750275 23.044776916503906
90222 0 0 0 0.095455296337604523 0.053336851298809052 0.081678390502929688 23.044790267944336
91216 0 0 0 0.095455296337604523 0.053583730012178421 0.081939347088336945 23.04481315612793
92208 0 0 0 0.095455296337604523 0.054070781916379929 0.082461252808570862 23.044868469238281
93198 0 0 0 0.095455296337604523 0.053917154669761658 0.082330770790576935 23.044904708862305
94194 0 0 0 0.095455296337604523 0.053403269499540329 0.081808865070343018 23.044891357421875
95186 0 0 0 0.095455296337604523 0.054013758897781372 0.082852683961391449 23.044965744018555
96176 0 0 0 0.095455296337604523 0.054277408868074417 0.082722201943397522 23.044954299926758
97167 0 0 0 0.095455296337604523 0.054370660334825516 0.082852683961391449 23.045013427734375
98162 0 0 0 0.095455296337604523 0.05396680161356926 0.082461252808570862 23.045032501220703
99156 0 0 0 0.095455296337604523 0.0543237030506134 0.082852683961391449 23.045087814331055
100151 0 0 0 0.095455296337604523 0.054049991071224213 0.082591727375984192 23.045106887817383
101142 0 0 0 0.095455296337604523 0.053789697587490082 0.082330770790576935 23.045145034790039
102131 0 0 0 0.095455296337604523 0.053642775863409042 0.0822002962231636 23.045131683349609
103120 0 0 0 0.095455296337604523 0.054386768490076065 0.082983158528804779 23.045194625854492
104112 0 0 0 0.095455296337604523 0.053859468549489975 0.082461252808570862 23.045202255249023
105105 0 0 0 0.095455296337604523 0.054229788482189178 0.082852683961391449 23.045236587524414
106100 0 0 0 0.095455296337604523 0.0538426972925663 0.082461252808570862 23.045234680175781
107088 0 0 0 0.095455296337604523 0.054476667195558548 0.083113633096218109 23.045257568359375
108074 0 0 0 0.095455296337604523 0.054716836661100388 0.083374589681625366 23.045289993286133
109061 0 0 0 0.095455296337604523 0.0543062686920166 0.082983158528804779 23.045320510864258
110057 0 0 0 0.095455296337604523 0.055056970566511154 0.083766020834445953 23.045354843139648
111054 0 0 0 0.095455296337604523 0.054032556712627411 0.082722201943397522 23.045341491699219
112050 0 0 0 0.095455296337604523 0.055403809994459152 0.084157444536685944 23.045442581176758
113042 0 0 0 0.095455296337604523 0.054759778082370758 0.0835050642490387 23.045429229736328
114035 0 0 0 0.095455296337604523 0.054619569331407547 0.083374589681625366 23.045444488525391
115033 0 0 0 0.095455296337604523 0.0552535355091095 0.084026969969272614 23.045473098754883
116024 0 0 0 0.095455296337604523 0.05575064942240715 0.084548875689506531 23.045513153076172
117017 0 0 0 0.095455296337604523 0.055610440671443939 0.084679357707500458 23.04554557800293
117999 0 0 0 0.095455296337604523 0.055730525404214859 0.084548875689506531 23.04554557800293
118984 0 0 0 0.095455296337604523 0.056618079543113708 0.085462212562561035 23.045585632324219
119970 0 0 0 0.095455296337604523 0.0553266666829586 0.084157444536685944 23.045564651489258
120964 0 0 0 0.095455296337604523 0.055693630129098892 0.084548875689506531 23.045602798461914
121952 0 0 0 0.095455296337604523 0.056684501469135284 0.085592694580554962 23.045686721801758
122940 0 0 0 0.095455296337604523 0.056764338165521622 0.085723169147968292 23.045766830444336
123931 0 0 0 0.095455296337604523 0.056510750204324722 0.085462212562561035 23.045755386352539
124915 0 0 0 0.095455296337604523 0.057655245065689087 0.0866365060210228 23.045766830444336
125911 0 0 0 0.095455296337604523 0.056750919669866562 0.08650602400302887 23.045818328857422
126905 0 0 0 0.095455296337604523 0.058138944208621979 0.087158411741256714 23.045862197875977
127899 0 0 0 0.095455296337604523 0.057351347059011459 0.08637554943561554 23.045869827270508
128892 0 0 0 0.095455296337604523 0.056834109127521515 0.085853643715381622 23.045862197875977
129889 0 0 0 0.095455296337604523 0.057211138308048248 0.086245074868202209 23.04588508605957
130877 0 0 0 0.095455296337604523 0.056687191128730774 0.085723169147968292 23.045888900756836
131870 0 0 0 0.095455296337604523 0.057938359677791595 0.087158411741256714 23.045932769775391
132860 0 0 0 0.095455296337604523 0.057814918458461761 0.086897455155849457 23.045963287353516
133849 0 0 0 0.095455296337604523 0.05793500691652298 0.087027937173843384 23.045978546142578
134837 0 0 0 0.095455296337604523 0.057167533785104752 0.086245074868202209 23.045955657958984
135828 0 0 0 0.095455296337604523 0.057778023183345795 0.086897455155849457 23.0460205078125
136820 0 0 0 0.095455296337604523 0.057891402393579483 0.087027937173843384 23.046047210693359
137810 0 0 0 0.095455296337604523 0.057888049632310867 0.087027937173843384 23.046052932739258
138798 0 0 0 0.095455296337604523 0.057754546403884888 0.0875498428940773 23.046075820922852
139790 0 0 0 0.095455296337604523 0.0580114871263504 0.087158411741256714 23.046064376831055
140784 0 0 0 0.095455296337604523 0.0580114871263504 0.087158411741256714 23.046064376831055
141774 0 0 0 0.095455296337604523 0.057747837156057358 0.086897455155849457 23.04606819152832
142762 0 0 0 0.095455296337604523 0.057487543672323227 0.0866365060210228 23.04606819152832
143757 0 0 0 0.095455296337604523 0.057744484394788742 0.086897455155849457 23.046073913574219
144749 0 0 0 0.095455296337604523 0.05785786360502243 0.087027937173843384 23.046100616455078
145741 0 0 0 0.095455296337604523 0.057594213634729385 0.086766980588436127 23.046104431152344
146735 0 0 0 0.095455296337604523 0.05744393914937973 0.0866365060210228 23.0461368560791
147725 0 0 0 0.095455296337604523 0.057193707674741745 0.08637554943561554 23.046119689941406
148717 0 0 0 0.095455296337604523 0.056823387742042542 0.085984118282794952 23.04608154296875
149708 0 0 0 0.095455296337604523 0.056946828961372375 0.086114600300788879 23.046096801757813
150701 0 0 0 0.095455296337604523 0.056806616485118866 0.085984118282794952 23.046112060546875
151690 0 0 0 0.095455296337604523 0.057567380368709564 0.086766980588436127 23.0461483001709
152677 0 0 0 0.095455296337604523 0.056416172534227371 0.085592694580554962 23.046112060546875
153671 0 0 0 0.095455296337604523 0.05717022716999054 0.08637554943561554 23.04615592956543
154657 0 0 0 0.095455296337604523 0.057527132332324982 0.086766980588436127 23.046211242675781
155648 0 0 0 0.095455296337604523 0.057270191609859467 0.08650602400302887 23.046205520629883
156637 0 0 0 0.095455296337604523 0.057396981865167618 0.0866365060210228 23.046211242675781
157622 0 0 0 0.095455296337604523 0.056235715746879578 0.085462212562561035 23.04619026184082
158615 0 0 0 0.095455296337604523 0.056112274527549744 0.0853317379951477 23.046178817749023
159606 0 0 0 0.095455296337604523 0.056502718478441238 0.085723169147968292 23.046192169189453
160597 0 0 0 0.095455296337604523 0.056235715746879578 0.085462212562561035 23.04619026184082
161594 0 0 0 0.095455296337604523 0.055601745843887329 0.084809832274913788 23.046161651611328
162581 0 0 0 0.095455296337604523 0.056375924497842789 0.085592694580554962 23.046175003051758
163566 0 0 0 0.095455296337604523 0.055731896311044693 0.084940306842327118 23.046161651611328
164559 0 0 0 0.095455296337604523 0.055962003767490387 0.084809832274913788 23.046188354492188
165549 0 0 0 0.095455296337604523 0.055584978312253952 0.084809832274913788 23.046188354492188
166541 0 0 0 0.095455296337604523 0.055581621825695038 0.084809832274913788 23.046192169189453
167537 0 0 0 0.095455296337604523 0.0557117722928524 0.084940306842327118 23.046194076538086
168531 0 0 0 0.095455296337604523 0.055708415806293488 0.084940306842327118 23.046199798583984
169528 0 0 0 0.095455296337604523 0.056612741202116013 0.085853643715381622 23.046195983886719
170521 0 0 0 0.095455296337604523 0.056859623640775681 0.086114600300788879 23.046236038208008
171517 0 0 0 0.095455296337604523 0.057363443076610565 0.0866365060210228 23.0462646484375
172508 0 0 0 0.095455296337604523 0.057383567094802856 0.0866365060210228 23.046232223510742
173507 0 0 0 0.095455296337604523 0.057990703731775284 0.087288886308670044 23.046302795410156
174501 0 0 0 0.095455296337604523 0.057356733828783035 0.0866365060210228 23.046274185180664
175495 0 0 0 0.095455296337604523 0.056716058403253555 0.085984118282794952 23.046276092529297
176489 0 0 0 0.095455296337604523 0.057236649096012115 0.08650602400302887 23.0462589263916
177485 0 0 0 0.095455296337604523 0.057470113039016724 0.086766980588436127 23.046300888061523
178480 0 0 0 0.095455296337604523 0.057466760277748108 0.086766980588436127 23.046306610107422
179470 0 0 0 0.095455296337604523 0.0570729598402977 0.08637554943561554 23.046310424804688
180461 0 0 0 0.095455296337604523 0.0571896918118 0.086766980588436127 23.046354293823242
181458 0 0 0 0.095455296337604523 0.056155219674110413 0.085462212562561035 23.046318054199219
182449 0 0 0 0.095455296337604523 0.057306423783302307 0.0866365060210228 23.046354293823242
183443 0 0 0 0.095455296337604523 0.056799247860908508 0.086114600300788879 23.046331405639648
184433 0 0 0 0.095455296337604523 0.057049483060836792 0.08637554943561554 23.046348571777344
185421 0 0 0 0.095455296337604523 0.057039421051740646 0.08637554943561554 23.046363830566406
186411 0 0 0 0.095455296337604523 0.057686805725097656 0.087158411741256714 23.046367645263672
187406 0 0 0 0.095455296337604523 0.057676743716001511 0.087027937173843384 23.04638671875
188393 0 0 0 0.095455296337604523 0.057042773813009262 0.08637554943561554 23.046358108520508
189385 0 0 0 0.095455296337604523 0.057683452963829041 0.087027937173843384 23.046377182006836
190376 0 0 0 0.095455296337604523 0.058060478419065475 0.087419360876083374 23.04640007019043
191368 0 0 0 0.095455296337604523 0.058657553046941757 0.088071748614311218 23.046487808227539
192361 0 0 0 0.095455296337604523 0.056999173015356064 0.08637554943561554 23.046426773071289
193354 0 0 0 0.095455296337604523 0.057382907718420029 0.086766980588436127 23.046440124511719
194343 0 0 0 0.095455296337604523 0.058393903076648712 0.087810792028903961 23.046491622924805
195331 0 0 0 0.095455296337604523 0.057362783700227737 0.086766980588436127 23.046470642089844
196320 0 0 0 0.095455296337604523 0.056591957807540894 0.087027937173843384 23.046493530273438
197306 0 0 0 0.095455296337604523 0.056461811065673828 0.085853643715381622 23.046451568603516
198294 0 0 0 0.095455296337604523 0.056722108274698257 0.086114600300788879 23.046453475952148
199286 0 0 0 0.095455296337604523 0.057356074452400208 0.086766980588436127 23.046482086181641
200280 0 0 0 0.095455296337604523 0.057726394385099411 0.085853643715381622 23.046463012695313
201271 0 0 0 0.095455296337604523 0.056838836520910263 0.086245074868202209 23.046474456787109
202262 0 0 0 0.095455296337604523 0.056952215731143951 0.08637554943561554 23.046501159667969
203258 0 0 0 0.095455296337604523 0.0573325976729393 0.086766980588436127 23.046518325805664
204246 0 0 0 0.095455296337604523 0.0573325976729393 0.086766980588436127 23.046518325805664
205237 0 0 0 0.095455296337604523 0.0571722649037838 0.0866365060210228 23.046566009521484
206233 0 0 0 0.095455296337604523 0.05653829500079155 0.085984118282794952 23.046537399291992
207224 0 0 0 0.095455296337604523 0.057415787130594254 0.086897455155849457 23.046594619750977
208217 0 0 0 0.095455296337604523 0.057155493646860123 0.0866365060210228 23.046592712402344
209205 0 0 0 0.095455296337604523 0.057412434369325638 0.086897455155849457 23.046598434448242
210201 0 0 0 0.095455296337604523 0.057519104331731796 0.087027937173843384 23.0466365814209
211191 0 0 0 0.095455296337604523 0.05764254555106163 0.087158411741256714 23.046648025512695
212180 0 0 0 0.095455296337604523 0.058136302977800369 0.087680317461490631 23.04669189453125
213171 0 0 0 0.095455296337604523 0.057105183601379395 0.0866365060210228 23.046707153320313
214163 0 0 0 0.095455296337604523 0.057318523526191711 0.086897455155849457 23.0467472076416
215154 0 0 0 0.095455296337604523 0.057054873555898666 0.0866365060210228 23.0467529296875
216151 0 0 0 0.095455296337604523 0.057318523526191711 0.086897455155849457 23.0467472076416
217147 0 0 0 0.095455296337604523 0.057678777724504471 0.087288886308670044 23.046796798706055
218137 0 0 0 0.095455296337604523 0.057151481509208679 0.086766980588436127 23.046806335449219
219132 0 0 0 0.095455296337604523 0.058039035648107529 0.086897455155849457 23.046848297119141
220125 0 0 0 0.095455296337604523 0.058142352849245071 0.087810792028903961 23.046890258789063
221116 0 0 0 0.095455296337604523 0.057494968175888062 0.087158411741256714 23.0468807220459
222110 0 0 0 0.095455296337604523 0.057858578860759735 0.0875498428940773 23.046924591064453
223099 0 0 0 0.095455296337604523 0.057077690958976746 0.086766980588436127 23.04692268371582
224091 0 0 0 0.095455296337604523 0.0575748048722744 0.087288886308670044 23.046960830688477
225083 0 0 0 0.095455296337604523 0.057554680854082108 0.087288886308670044 23.046993255615234
226072 0 0 0 0.095455296337604523 0.058171879500150681 0.087941274046897888 23.047048568725586
227066 0 0 0 0.095455296337604523 0.057511080056428909 0.087288886308670044 23.047061920166016
228056 0 0 0 0.095455296337604523 0.05738428607583046 0.087158411741256714 23.047056198120117
229041 0 0 0 0.095455296337604523 0.056600045412778854 0.087158411741256714 23.047094345092773
230027 0 0 0 0.095455296337604523 0.057981360703706741 0.087810792028903961 23.047143936157227
231016 0 0 0 0.095455296337604523 0.0573272667825222 0.087158411741256714 23.047145843505859
232002 0 0 0 0.095455296337604523 0.05743393674492836 0.087288886308670044 23.047183990478516
232993 0 0 0 0.095455296337604523 0.0571669340133667 0.087027937173843384 23.04719352722168
233988 0 0 0 0.095455296337604523 0.057924345135688782 0.087810792028903961 23.047233581542969
234974 0 0 0 0.095455296337604523 0.057767365127801895 0.087680317461490631 23.047258377075195
235962 0 0 0 0.095455296337604523 0.0577237606048584 0.087680317461490631 23.047344207763672
236954 0 0 0 0.095455296337604523 0.057450052350759506 0.087419360876083374 23.047365188598633
237948 0 0 0 0.095455296337604523 0.05794045701622963 0.087941274046897888 23.047414779663086
238940 0 0 0 0.095455296337604523 0.057146154344081879 0.087158411741256714 23.047433853149414
239927 0 0 0 0.095455296337604523 0.057626497000455856 0.087680317461490631 23.04749870300293
240921 0 0 0 0.095455296337604523 0.058373846113681793 0.0884631797671318 23.047555923461914
241912 0 0 0 0.095455296337604523 0.058350365608930588 0.0884631797671318 23.047592163085938
242900 0 0 0 0.095455296337604523 0.057028766721487045 0.087158411741256714 23.047618865966797
243893 0 0 0 0.095455296337604523 0.057645965367555618 0.087810792028903961 23.047674179077148
244891 0 0 0 0.095455296337604523 0.056875139474868774 0.087027937173843384 23.04765510559082
245886 0 0 0 0.095455296337604523 0.057605717331171036 0.087810792028903961 23.047739028930664
246879 0 0 0 0.095455296337604523 0.057318590581417084 0.0875498428940773 23.047779083251953
247873 0 0 0 0.095455296337604523 0.0575319305062294 0.088332697749137878 23.0478572845459
248869 0 0 0 0.095455296337604523 0.0574883297085762 0.087810792028903961 23.047924041748047
249860 0 0 0 0.095455296337604523 0.05850939080119133 0.088854610919952393 23.04796028137207
250851 0 0 0 0.095455296337604523 0.058359116315841675 0.088724128901958466 23.047990798950195
251846 0 0 0 0.095455296337604523 0.058328934013843536 0.088724128901958466 23.048038482666016
252843 0 0 0 0.095455296337604523 0.05727769061923027 0.0884631797671318 23.048086166381836
253836 0 0 0 0.095455296337604523 0.058008268475532532 0.0884631797671318 23.048133850097656
254826 0 0 0 0.095455296337604523 0.058228317648172379 0.088724128901958466 23.048198699951172
255817 0 0 0 0.095455296337604523 0.058067981153726578 0.088593654334545135 23.048244476318359
256813 0 0 0 0.095455296337604523 0.059452652931213379 0.090028896927833557 23.048324584960938
257806 0 0 0 0.095455296337604523 0.058391347527503967 0.088985085487365723 23.04835319519043
258800 0 0 0 0.095455296337604523 0.058868337422609329 0.08950699120759964 23.048423767089844
259786 0 0 0 0.095455296337604523 0.058300793170928955 0.088985085487365723 23.048496246337891
260779 0 0 0 0.095455296337604523 0.058544319123029709 0.089246034622192383 23.048540115356445
261769 0 0 0 0.095455296337604523 0.0581069216132164 0.088854610919952393 23.04859733581543
262755 0 0 0 0.095455296337604523 0.059214528650045395 0.090028896927833557 23.048702239990234
263747 0 0 0 0.095455296337604523 0.05942787230014801 0.090289853513240814 23.048776626586914
264742 0 0 0 0.095455296337604523 0.05889386311173439 0.0897679477930069 23.048795700073242
265738 0 0 0 0.095455296337604523 0.058579906821250916 0.088854610919952393 23.04884147644043
266731 0 0 0 0.095455296337604523 0.05917363241314888 0.090159371495246887 23.048982620239258
267724 0 0 0 0.095455296337604523 0.059767354279756546 0.090811759233474731 23.0490665435791
268715 0 0 0 0.095455296337604523 0.059360142797231674 0.090420328080654144 23.049091339111328
269707 0 0 0 0.095455296337604523 0.060567714273929596 0.091725096106529236 23.049243927001953
270693 0 0 0 0.095455296337604523 0.0586322657763958 0.0897679477930069 23.049209594726563
271692 0 0 0 0.095455296337604523 0.058078136295080185 0.089246034622192383 23.049261093139648
272686 0 0 0 0.095455296337604523 0.058945570141077042 0.090420328080654144 23.049383163452148
273675 0 0 0 0.095455296337604523 0.060173265635967255 0.091464139521121979 23.049455642700195
274666 0 0 0 0.095455296337604523 0.05973251536488533 0.091072708368301392 23.049533843994141
275655 0 0 0 0.095455296337604523 0.0595654733479023 0.090942233800888062 23.049591064453125
276650 0 0 0 0.095455296337604523 0.0597754642367363 0.091203190386295319 23.049673080444336
277638 0 0 0 0.095455296337604523 0.060996450483798981 0.092507950961589813 23.0498046875
278629 0 0 0 0.095455296337604523 0.060572467744350433 0.091725096106529236 23.049848556518555
279621 0 0 0 0.095455296337604523 0.060652311891317368 0.092247001826763153 23.049936294555664
280616 0 0 0 0.095455296337604523 0.060221623629331589 0.091855570673942566 23.049999237060547
281604 0 0 0 0.095455296337604523 0.060671783983707428 0.092377476394176483 23.050111770629883
282594 2.6856288909912109 4.5 0 0.095455296337604523 0.060110948979854584 0.091855570673942566 23.050172805786133
283586 3.9063692092895508 4.5 0 0.095455296337604523 0.059917081147432327 0.092377476394176483 23.050308227539063
284578 3.1739249229431152 4.5 0 0.095455296337604523 0.0606510154902935 0.092507950961589813 23.050352096557617
285567 1.7090365886688232 4.5 0 0.095455296337604523 0.060473915189504623 0.092377476394176483 23.050424575805664
286553 1.7090365886688232 4.5 0 0.095455296337604523 0.05977286770939827 0.091725096106529236 23.050502777099609
287544 3.9063692092895508 4.5 0 0.095455296337604523 0.060506802052259445 0.092507950961589813 23.050579071044922
288532 3.6622211933135986 4.5 0 0.095455296337604523 0.0596923790872097 0.091725096106529236 23.050628662109375
289519 2.4414806365966797 4.5 0 0.095455296337604523 0.060399483889341354 0.092507950961589813 23.050748825073242
290512 1.7090365886688232 4.5 0 0.095455296337604523 0.060349181294441223 0.092507950961589813 23.05082893371582
291499 2.4414806365966797 4.5 0 0.095455296337604523 0.060158666223287582 0.092377476394176483 23.050924301147461
292492 3.6622211933135986 4.5 0 0.095455296337604523 0.060361947864294052 0.09263843297958374 23.051015853881836
293480 3.6622211933135986 4.5 0 0.095455296337604523 0.0599379688501358 0.092247001826763153 23.051094055175781
294475 2.4414806365966797 4.5 0 0.095455296337604523 0.059884309768676758 0.092247001826763153 23.051151275634766
295464 4.150517463684082 4.5 0 0.095455296337604523 0.060050703585147858 0.092507950961589813 23.051300048828125
296454 2.4414806365966797 4.5 0 0.095455296337604523 0.060761161148548126 0.093290813267230988 23.051416397094727
297448 3.9063692092895508 4.5 0 0.095455296337604523 0.061354890465736389 0.093943201005458832 23.0515079498291
298442 3.6622211933135986 4.5 0 0.095455296337604523 0.060640431940555573 0.093290813267230988 23.051607131958008
299434 4.3946652412414551 4.5 0 0.095455296337604523 0.060463331639766693 0.093160338699817657 23.051685333251953
300426 3.1739249229431152 4.5 0 0.095455296337604523 0.060783348977565765 0.093551769852638245 23.051794052124023
301414 3.6622211933135986 4.5 0.0024414807558059692 0.095455296337604523 0.059958864003419876 0.09276890754699707 23.051858901977539
302405 5.1271095275878906 4.5 0.0024414807558059692 0.095455296337604523 0.060545884072780609 0.093421287834644318 23.051961898803711
